effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_main_bundle_force_siege_equipment_chs	wh_main_effect_siege_engine_number_chs_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_chs	wh_main_effect_siege_engine_number_chs_siege_tower	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_force_siege_equipment_chs	wh_main_effect_siege_engine_unlock_chs_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_chs	wh_main_effect_siege_engine_unlock_chs_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_enable_dwf_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_enable_dwf_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_number_dwf_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_number_dwf_siege_tower	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_unlock_dwf_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_dwf	wh_main_effect_siege_engine_unlock_dwf_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_enable_emp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_enable_emp_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_number_emp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_number_emp_siege_tower	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_unlock_emp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_emp	wh_main_effect_siege_engine_unlock_emp_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_enable_grn_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_enable_grn_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_number_grn_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_number_grn_siege_tower	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_unlock_grn_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_grn	wh_main_effect_siege_engine_unlock_grn_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_enable_vmp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_enable_vmp_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_number_vmp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_number_vmp_siege_tower	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_unlock_vmp_battering_ram	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_force_siege_equipment_vmp	wh_main_effect_siege_engine_unlock_vmp_siege_tower	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_grudges_high	wh2_dlc10_effect_resource_upkeep_cost_addition_dwf_all_dwarfs	faction_to_force_own_unseen	10.0	start_turn_completed
wh_main_bundle_grudges_high	wh_main_effect_public_order_faction	faction_to_province_own_unseen	-3.0	start_turn_completed
wh_main_bundle_grudges_high	wh_main_faction_diplomacy_penalty_dwarfs	faction_to_faction_own_unseen	-10.0	start_turn_completed
wh_main_bundle_grudges_low	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	20.0	start_turn_completed
wh_main_bundle_grudges_low	wh_main_effect_public_order_faction	faction_to_province_own_unseen	1.0	start_turn_completed
wh_main_bundle_grudges_low	wh_main_effects_province_growth_faction	faction_to_province_own	1.0	start_turn_completed
wh_main_bundle_grudges_medium	wh2_dlc10_effect_resource_upkeep_cost_addition_dwf_all_dwarfs	faction_to_force_own_unseen	5.0	start_turn_completed
wh_main_bundle_grudges_medium	wh_main_effect_public_order_faction	faction_to_province_own_unseen	-2.0	start_turn_completed
wh_main_bundle_grudges_medium	wh_main_faction_diplomacy_penalty_dwarfs	faction_to_faction_own_unseen	-5.0	start_turn_completed
wh_main_bundle_horde_raze	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_horde_raze	wh_main_effect_hordebuilding_growth_events_faction	force_to_force_own	10.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	50.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character_unbreakable	wh_main_effect_unit_enable_attribute_unbreakable	force_to_general_own	1.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-100.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_special_character	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_unbreakable_all	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_unbreakable_all	wh_main_effect_unit_enable_attribute_unbreakable	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_unbreakable	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force_unbreakable	wh_main_effect_unit_enable_attribute_unbreakable	force_to_general_own	1.0	start_turn_completed
wh_main_bundle_military_upkeep_free_force	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-100.0	start_turn_completed
wh_main_bundle_minister_emp_arch_lector	wh_main_effect_name_title_emp_arch_lector	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_arch_lector	wh_main_effect_public_order_characters	character_to_province_own	3.0	start_turn_completed
wh_main_bundle_minister_emp_arch_lector	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5.0	start_turn_completed
wh_main_bundle_minister_emp_castellan-engineer	wh_main_effect_building_construction_cost_mod	character_to_region_own	-10.0	start_turn_completed
wh_main_bundle_minister_emp_castellan-engineer	wh_main_effect_force_army_campaign_upkeep_cost_artillery	general_to_force_own	-10.0	start_turn_completed
wh_main_bundle_minister_emp_castellan-engineer	wh_main_effect_name_title_emp_castellan-engineer	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_faction_leader	wh_main_effect_name_title_emp_emperor_dummy	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_reiksmarshal	wh_main_effect_name_title_emp_reiksmarshal	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_reiksmarshal	wh_main_effect_tech_unit_xp_levels_reiksguard	general_to_force_own	2.0	start_turn_completed
wh_main_bundle_minister_emp_reiksmarshal	wh_main_effect_unit_recruitment_points	character_to_province_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_spymaster	wh_main_effect_agent_action_cost_mod	character_to_character_provincewide	-50.0	start_turn_completed
wh_main_bundle_minister_emp_spymaster	wh_main_effect_agent_action_success_chance	character_to_character_own_factionwide	5.0	start_turn_completed
wh_main_bundle_minister_emp_spymaster	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own_factionwide	-5.0	start_turn_completed
wh_main_bundle_minister_emp_spymaster	wh_main_effect_name_title_emp_spymaster	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_supreme_patriarch	wh_main_effect_agent_recruitment_xp_wizard_empire	character_to_province_own	2.0	start_turn_completed
wh_main_bundle_minister_emp_supreme_patriarch	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	general_to_force_own_unseen	18.0	start_turn_completed
wh_main_bundle_minister_emp_supreme_patriarch	wh_main_effect_name_title_emp_supreme_patriarch	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_minister_emp_treasurer	wh_main_effect_economy_gdp_mod_all	character_to_region_own_factionwide	5.0	start_turn_completed
wh_main_bundle_minister_emp_treasurer	wh_main_effect_economy_trade_good_commodity_mod	character_to_faction	25.0	start_turn_completed
wh_main_bundle_minister_emp_treasurer	wh_main_effect_name_title_emp_treasurer	character_to_character_own	1.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_attrition_good	wh_main_effect_region_enable_chaos_attrition_good	region_to_region_own	1.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_attrition	wh_main_effect_region_enable_chaos_attrition	region_to_region_own	1.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_high_good	wh_main_effect_force_all_campaign_replenishment_rate_chaos_good	region_to_force_any	10.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_high_good	wh_main_effect_force_unit_stat_morale_chaos_good	region_to_force_any	9.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_high	wh_main_effect_force_all_campaign_replenishment_rate_chaos	region_to_force_any	10.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_high	wh_main_effect_force_unit_stat_morale_chaos	region_to_force_any	9.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_low_good	wh_main_effect_force_all_campaign_replenishment_rate_chaos_good	region_to_force_any	4.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_low_good	wh_main_effect_force_unit_stat_morale_chaos_good	region_to_force_any	3.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_low	wh_main_effect_force_all_campaign_replenishment_rate_chaos	region_to_force_any	4.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_low	wh_main_effect_force_unit_stat_morale_chaos	region_to_force_any	3.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_medium_good	wh_main_effect_force_all_campaign_replenishment_rate_chaos_good	region_to_force_any	7.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_medium_good	wh_main_effect_force_unit_stat_morale_chaos_good	region_to_force_any	6.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_medium	wh_main_effect_force_all_campaign_replenishment_rate_chaos	region_to_force_any	7.0	start_turn_completed
wh_main_bundle_region_chaos_corruption_medium	wh_main_effect_force_unit_stat_morale_chaos	region_to_force_any	6.0	start_turn_completed
wh_main_bundle_region_chaos_corruption	wh_main_effect_religion_conversion_chaos	region_to_region_own	10.0	start_turn_completed
wh_main_bundle_region_chaos_corruption	wh_main_effect_religion_osmosis_chaos	region_to_province_own	1.0	start_turn_completed
wh_main_bundle_region_chaos_invasion	wh_main_effect_religion_conversion_chaos_events_bad	region_to_province_own	2.0	start_turn_completed
wh_main_bundle_region_chaos_rises	wh_main_effect_religion_conversion_chaos_events_bad	region_to_province_own	1.0	start_turn_completed
wh_main_bundle_region_untainted_attrition	wh_main_effect_region_enable_non_vampire_territory_attrition	region_to_region_own	1.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_attrition_bad	wh_main_effect_region_enable_vampire_territory_attrition_bad	region_to_region_own	1.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_attrition	wh_main_effect_region_enable_vampire_territory_attrition	region_to_region_own	1.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_high_good	wh_main_effect_force_all_campaign_replenishment_rate_undead_good	region_to_force_any	10.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_high_good	wh_main_effect_force_unit_stat_morale_undead_good	region_to_force_any	9.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_high	wh_main_effect_force_all_campaign_replenishment_rate_undead	region_to_force_any	10.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_high	wh_main_effect_force_unit_stat_morale_undead	region_to_force_any	9.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_low_good	wh_main_effect_force_all_campaign_replenishment_rate_undead_good	region_to_force_any	4.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_low_good	wh_main_effect_force_unit_stat_morale_undead_good	region_to_force_any	3.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_low	wh_main_effect_force_all_campaign_replenishment_rate_undead	region_to_force_any	4.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_low	wh_main_effect_force_unit_stat_morale_undead	region_to_force_any	3.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_medium_good	wh_main_effect_force_all_campaign_replenishment_rate_undead_good	region_to_force_any	7.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_medium_good	wh_main_effect_force_unit_stat_morale_undead_good	region_to_force_any	6.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_medium	wh_main_effect_force_all_campaign_replenishment_rate_undead	region_to_force_any	7.0	start_turn_completed
wh_main_bundle_region_vampiric_corruption_medium	wh_main_effect_force_unit_stat_morale_undead	region_to_force_any	6.0	start_turn_completed
wh_main_bundle_ror_lock_vmp	wh_main_effect_ror_lock_vmp	faction_to_force_own_unseen	40000.0	start_turn_completed
wh_main_bundle_ror_lock	wh_main_effect_ror_lock	faction_to_faction_own_unseen	40000.0	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_ambush	wh_main_effect_force_army_campaign_stance_ambush_hidden_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-10.0	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_force_army_campaign_stance_replenishment_dummy	force_to_general_own	1.0	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	5.0	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	15.0	start_turn_completed
wh_main_bundle_stance_army_channelling	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-10.0	start_turn_completed
wh_main_bundle_stance_army_channelling	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_channelling	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	15.0	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh2_main_effect_force_army_campaign_stance_march_retreat_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	50.0	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_stance_cannot_attack_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_stance_cannot_recruit_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_campaign_stance_begin_fatigued_4_tired	army_to_army_own_unseen	4.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5.0	start_turn_completed
wh_main_bundle_stance_army_fortification	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_stance_army_laying_siege_grn	wh_main_effect_force_all_campaign_military_morale_factor_tax	force_to_force_own	2.0	start_turn_completed
wh_main_bundle_stance_army_laying_siege_grn	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4.0	start_turn_completed
wh_main_bundle_stance_army_laying_siege	wh_main_effect_force_army_campaign_local_happiness_repression	force_to_province_enemy	-4.0	start_turn_completed
wh_main_bundle_stance_army_mustering	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_dlc07_effect_chivalry_dummy_per_turn	force_to_faction_own_factionwide	-2.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	20.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-20.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	10.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp_norsca	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	10.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh2_dlc15_per_turn_salvage_gain	faction_to_faction_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde_coast	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_horde	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-20.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_army_campaign_ambush_defence_success_chance	force_to_force_own	-50.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-5.0	start_turn_completed
wh_main_bundle_stance_army_raiding_norsca	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh2_main_pooled_resource_skaven_food_raiding	faction_to_faction_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_army_campaign_stance_growth_all_dummy	force_to_force_own	-10.0	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_campaign_stance_begin_fatigued_3_winded	army_to_army_own_unseen	3.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_economy_gdp_mod_all	force_to_region_own_raiding	-100.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_movement_range	army_to_army_own_unseen	-25.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_diplomacy_penalty_dummy	army_to_army_own_unseen	1.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_stance_public_order_hit_dummy	army_to_army_own_unseen	-3.0	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1.0	start_turn_completed
